course_name,job_recs,product_urls
Advanced Manufacturing Process Analysis,"Operations Analysts,Technical Solutions Engineers,Engineers,Product Managers,Project Managers",https://www.coursera.org/learn/advanced-manufacturing-process-analysis
Career Success Project,"Project Managers,Engineers,Software Engineers",https://www.coursera.org/learn/career-success-capstone
Inglés Empresarial el márketing y ventas,"Community Managers,Marketing Specialists,Sales Associates,Administrators,Marketers",https://www.coursera.org/learn/ingles-empresarial-marketing-ventas
Meaningful Marketing Insights,"Marketing Analysts,Marketing Specialists,Marketers,Marketing Managers,Public Relations Specialists",https://www.coursera.org/learn/meaningful-marketing-insights
Introduction to Graph Theory,"Machine Learning Engineers,Auditors,Data Scientists,Tutors,Scientists",https://www.coursera.org/learn/graphs
Collegiate Esports and Career Planning,,https://www.coursera.org/learn/college-esports-career-planning
Инженер менеджер настоящего системный архитектор будущего,"Technical Solutions Engineers,Project Managers,Business Analysts,Data Scientists,Engineers",https://www.coursera.org/learn/systems-engineering-5
Analysis of Business Problems,,https://www.coursera.org/learn/analysis-business-problem-iese
Построение выводов по данным,"Economists,Data Scientists,Scientists,Traders,Data Analysts",https://www.coursera.org/learn/stats-for-data-analysis
Creatividad computacional,,https://www.coursera.org/learn/creatividad-computacional
Supply Chain Management Strategy,"Operations Managers,Operations Analysts,Business Analysts,Marketers,Project Managers",https://www.coursera.org/learn/supply-chain-management-strategy
Preparing to Manage Human Resources,"HR Specialists,Human Resources,Receptionists,Customer Care Reps,Pharmacists",https://www.coursera.org/learn/managing-human-resources
Healthcare Marketplace,"Pharmacists,Medical Doctors,Nurses,Economists,Associates",https://www.coursera.org/learn/healthcare-marketplace
Введение в машинное обучение,"Economists,Machine Learning Engineers,Process Analysts,Risk Managers,Auditors",https://www.coursera.org/learn/vvedenie-mashinnoe-obuchenie
Protecting Business Innovations via Strategy,"Entrepreneurs,Lawyers,Project Managers,Data Scientists,Consultants",https://www.coursera.org/learn/protect-business-innovations-strategy
Green Business Strategy,"Project Managers,Professors,Engineers",https://www.coursera.org/learn/green-business-strategy
Sprachtechnologie in den Digital Humanities,"Translators,Researchers,Data Scientists",https://www.coursera.org/learn/digital-humanities
Deep Neural Networks with PyTorch,,https://www.coursera.org/learn/deep-neural-networks-with-pytorch
Engineering Project Management Risk Quality Teams and Procurement,"Technical Solutions Engineers,Engineers,Project Managers,Scientists,Operations Analysts",https://www.coursera.org/learn/project-risk-quality-management
Interactive Computer Graphics,"Artists,Designers,Graphic Designers,Machine Learning Engineers,Software Engineers",https://www.coursera.org/learn/interactive-computer-graphics
Designing and Implementing Your Coaching Strategy,"Product Managers,Project Managers",https://www.coursera.org/learn/design-coaching-strategy
Exploring Beethoven s Piano Sonatas Part 4,"Economists,Musicians,Medical Doctors,Teachers,Researchers",https://www.coursera.org/learn/exploring-beethoven-piano-sonatas-4
Our Earth Its Climate History and Processes,"Retailers,Marketing Specialists,Researchers,Teachers,Medical Doctors",https://www.coursera.org/learn/our-earth
Introduction to the Orbital Perspective,"Filmmakers,Researchers,Project Managers,Engineers,Software Engineers",https://www.coursera.org/learn/orbitalperspective
生命科学发展史,,https://www.coursera.org/learn/shengming-kexue-fazhanshi
Дизайн методология управление вдохновением Design methodology Inspiration management,"Artists,Designers,UI/UX Designers,Economists,Marketing Specialists",https://www.coursera.org/learn/dizayn-metodologiya
紅樓夢 母神崇拜 The Red Chamber Dream 2,Software Engineers,https://www.coursera.org/learn/rcd2
Advanced Machine Learning and Signal Processing,"Data Scientists,Machine Learning Engineers,Traders,Researchers,Data Analysts",https://www.coursera.org/learn/advanced-machine-learning-signal-processing
New Venture Finance Startup Funding for Entrepreneurs,"Entrepreneurs,Economists,Lawyers,Marketing Specialists,Founders",https://www.coursera.org/learn/startup-funding
Introduction to Basic Vibrations,"Machine Learning Engineers,Engineers,Researchers,Professors",https://www.coursera.org/learn/introduction-basic-vibrations
CBRS Professional Training,,https://www.coursera.org/learn/google-cbrs-professional-training
Chinese for HSK 5,"Translators,Lawyers,Entrepreneurs,Teachers,Product Managers",https://www.coursera.org/learn/chinese-for-hsk5
Hot Topics in Criminal Justice,"Editors,Professors,Teachers",https://www.coursera.org/learn/hot-topics-criminal-justice
Applying Data Analytics in Finance,"Financial Analysts,Accountants,Project Managers,Data Scientists,Managers",https://www.coursera.org/learn/applying-data-analytics-business-in-finance
Документы и презентации в LaTeX Introduction to LaTeX,"Process Analysts,Scientists,Security Engineers,Technical Solutions Engineers,Machine Learning Engineers",https://www.coursera.org/learn/latex
Handheld AR App Development with Unity,"Designers,Artists,Machine Learning Engineers,Data Scientists,Entrepreneurs",https://www.coursera.org/learn/handheld-ar
Controle Usando a Resposta em Frequência,"Engineers,Chief Executive Officers (CEOs),Professors,Teachers",https://www.coursera.org/learn/resposta-frequencia
Internet of Things How did we get here,"Machine Learning Engineers,Product Managers,Engineers,Professors,Data Engineers",https://www.coursera.org/learn/internet-of-things-history
Algorithms on Graphs,"Data Scientists,Machine Learning Engineers,Software Engineers,Technical Leads,Security Engineers",https://www.coursera.org/learn/algorithms-on-graphs
Introduction to Game Development,"Writers,Graphic Designers,Software Engineers,Designers,UI/UX Designers",https://www.coursera.org/learn/game-development
Business Case Analysis,,https://www.coursera.org/learn/business-case-analysis
Comment rédiger et publier un article scientifique Enseignement par projet,"Scientists,Economists,Medical Doctors,Teachers,HR Specialists",https://www.coursera.org/learn/rediger-publier-article-scientifique
Battery State of Charge SOC Estimation,"Engineers,Machine Learning Engineers,Technical Solutions Engineers,Research Assistants,Researchers",https://www.coursera.org/learn/battery-state-of-charge
Corporate Finance I Measuring and Promoting Value Creation,"Auditors,Chief Financial Officers (CFOs),Financial Analysts,Risk Managers,Systems Engineers",https://www.coursera.org/learn/corporate-finance-measure-success
Building Resilient Streaming Systems on Google Cloud Platform en Español,,https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-es
Real Time Cyber Threat Detection and Mitigation,"Security Engineers,IT Managers,Risk Managers,Chief Technology Officers (CTOs),Technical Solutions Engineers",https://www.coursera.org/learn/real-time-cyber-threat-detection
Introduction to the Arctic Climate,"Entrepreneurs,Researchers,Teachers,Medical Doctors,Consultants",https://www.coursera.org/learn/arctic-introduction-climate
Accounting for Business Decision Making Measurement and Operational Decisions,"Chief Financial Officers (CFOs),Accountants,Financial Analysts,Entrepreneurs,Project Managers",https://www.coursera.org/learn/business-accounting
Proyecto capstone estrategia de marketing,,https://www.coursera.org/learn/capstone-estrategia
Demand management Breaking down today s commercial silos,"Customer Care Reps,Account Managers,Sales Associates,Business Analysts,Consultants",https://www.coursera.org/learn/demandmanagement
Guided Tour of Machine Learning in Finance,"Risk Managers,Traders,Data Scientists,Financial Analysts,Machine Learning Engineers",https://www.coursera.org/learn/guided-tour-machine-learning-finance
Humanidades digitales,"Secretaries,Editors,Journalists,Writers,Professors",https://www.coursera.org/learn/humanidades-digitales
Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版,"Engineers,Software Engineers",https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-jp
Blockchain Basics,"Security Engineers,Chief Financial Officers (CFOs),Chief Technology Officers (CTOs),Machine Learning Engineers,Paralegals",https://www.coursera.org/learn/blockchain-basics
La verde y sus verdades,,https://www.coursera.org/learn/verde-verdades
In the footsteps of Zika approaching the unknown,"Medical Doctors,Researchers",https://www.coursera.org/learn/zika
Donner un feedback utile,Project Managers,https://www.coursera.org/learn/feedback-fr
Understanding the Brain The Neurobiology of Everyday Life,"Psychiatrists,Therapists,Psychologists,Medical Doctors,Biologists",https://www.coursera.org/learn/neurobiology
The Changing Landscape of Ancient Rome Archaeology and History of the Palatine Hill,"Artists,Writers,Lawyers,Teachers,Founders",https://www.coursera.org/learn/palatine-hill-archaeology-history
Teaching Impacts of Technology Relationships,"Teachers,Researchers",https://www.coursera.org/learn/teach-impacts-technology-relationships
Administración Estratégica y Emprendedora,"Administrators,Chefs,Receptionists,Economists,Secretaries",https://www.coursera.org/learn/administracion-estrategica
Lesson Planning with the ELL in Mind,Teachers,https://www.coursera.org/learn/ell-lesson
Cities are back in town sociologie urbaine pour un monde globalisé,"Project Managers,Teachers,Managers,Engineers",https://www.coursera.org/learn/developpement-urbain
Taxation of Business Entities II Pass Through Entities,"Chief Financial Officers (CFOs),Accountants,Financial Advisors,Lawyers,Financial Analysts",https://www.coursera.org/learn/taxation-business-entities-part-2
Wasser in der Schweiz,Medical Doctors,https://www.coursera.org/learn/wasser-schweiz
Python Data Representations,"Data Analysts,Data Engineers,Financial Analysts,Machine Learning Engineers,Technical Solutions Engineers",https://www.coursera.org/learn/python-representation
Riesgos y oportunidades empresariales en una economía globalizada,,https://www.coursera.org/learn/riesgos-oportunidades-empresariales
Electrodynamics Analysis of Electric Fields,"Machine Learning Engineers,Researchers,Professors,Data Scientists,Medical Doctors",https://www.coursera.org/learn/electrodynamics-analysis-of-electric-fields
中级商务汉语 入职与营销篇,"Translators,Teachers,Sales Associates,Researchers,Consultants",https://www.coursera.org/learn/business-chinese
Computational Thinking for K 12 Educators Capstone,,https://www.coursera.org/learn/computational-thinking-k12-educators-capstone
